,mass A,
46.780,-86.31,
46.796,-86.35,
46.813,-86.39,
46.830,-86.46,
46.847,-86.55,
46.863,-86.65,
46.880,-86.75,
46.897,-86.87,
46.913,-86.99,
46.930,-87.13,
46.947,-87.28,
46.964,-87.44,
46.980,-87.61,
46.997,-87.80,
47.014,-87.99,
47.030,-88.19,
47.047,-88.39,
47.064,-88.60,
47.081,-88.80,
47.097,-89.03,
47.114,-89.25,
47.131,-89.48,
47.148,-89.70,
47.164,-89.93,
47.181,-90.17,
47.198,-90.40,
47.214,-90.64,
47.231,-90.86,
47.248,-91.09,
47.265,-91.33,
47.281,-91.56,
47.298,-91.78,
47.315,-91.99,
47.332,-92.21,
47.348,-92.41,
47.365,-92.60,
47.382,-92.78,
47.398,-92.96,
47.415,-93.11,
47.432,-93.28,
47.449,-93.43,
47.465,-93.59,
47.482,-93.71,
47.499,-93.82,
47.516,-93.94,
47.532,-94.03,
47.549,-94.10,
47.566,-94.18,
47.582,-94.23,
47.599,-94.28,
47.616,-94.31,
47.633,-94.34,
47.649,-94.34,
47.666,-94.34,
47.683,-94.33,
47.699,-94.31,
47.716,-94.24,
47.733,-94.17,
47.750,-94.10,
47.766,-94.01,
47.783,-93.90,
47.800,-93.80,
47.817,-93.68,
47.833,-93.53,
47.850,-93.39,
47.867,-93.22,
47.883,-93.05,
47.900,-92.86,
47.917,-92.68,
47.934,-92.48,
47.950,-92.27,
47.967,-92.07,
47.984,-91.88,
48.001,-91.65,
48.017,-91.43,
48.034,-91.20,
48.051,-90.97,
48.067,-90.73,
48.084,-90.51,
48.101,-90.27,
48.118,-90.04,
48.134,-89.81,
48.151,-89.58,
48.168,-89.35,
48.185,-89.13,
48.201,-88.92,
48.218,-88.70,
48.235,-88.49,
48.251,-88.28,
48.268,-88.09,
48.285,-87.89,
48.302,-87.72,
48.318,-87.55,
48.335,-87.40,
48.352,-87.24,
48.368,-87.10,
48.385,-86.98,
48.402,-86.85,
48.419,-86.74,
48.435,-86.65,
48.452,-86.58,
48.469,-86.52,
48.486,-86.46,
48.502,-86.42,
48.519,-86.40,
48.536,-86.39,
48.552,-86.39,
48.569,-86.40,
48.586,-86.42,
48.603,-86.47,
48.619,-86.53,
48.636,-86.59,
48.653,-86.68,
48.670,-86.77,
48.686,-86.87,
48.703,-86.98,
48.720,-87.10,
48.736,-87.24,
48.753,-87.38,
48.770,-87.55,
48.787,-87.72,
48.803,-87.90,
48.820,-88.09,
48.837,-88.29,
48.854,-88.48,
48.870,-88.67,
48.887,-88.89,
48.904,-89.10,
48.920,-89.32,
48.937,-89.55,
48.954,-89.76,
48.971,-90.00,
48.987,-90.22,
49.004,-90.45,
49.021,-90.68,
49.037,-90.90,
49.054,-91.12,
49.071,-91.34,
49.088,-91.55,
49.104,-91.77,
49.121,-91.99,
49.138,-92.18,
49.155,-92.39,
49.171,-92.58,
49.188,-92.76,
49.205,-92.93,
49.221,-93.09,
49.238,-93.25,
49.255,-93.39,
49.272,-93.53,
49.288,-93.66,
49.305,-93.76,
49.322,-93.86,
49.339,-93.96,
49.355,-94.04,
49.372,-94.11,
49.389,-94.15,
49.405,-94.19,
49.422,-94.22,
49.439,-94.22,
49.456,-94.23,
49.472,-94.23,
49.489,-94.21,
49.506,-94.16,
49.523,-94.11,
49.539,-94.04,
49.556,-93.97,
49.573,-93.88,
49.589,-93.78,
49.606,-93.68,
49.623,-93.53,
49.640,-93.41,
49.656,-93.26,
49.673,-93.10,
49.690,-92.93,
49.706,-92.76,
49.723,-92.57,
49.740,-92.38,
49.757,-92.18,
49.773,-91.98,
49.790,-91.78,
49.807,-91.57,
49.824,-91.34,
49.840,-91.11,
49.857,-90.90,
49.874,-90.67,
49.890,-90.44,
49.907,-90.21,
49.924,-89.99,
49.941,-89.75,
49.957,-89.54,
49.974,-89.32,
49.991,-89.10,
50.008,-88.90,
50.024,-88.68,
50.041,-88.48,
50.058,-88.28,
50.074,-88.10,
50.091,-87.91,
50.108,-87.74,
50.125,-87.58,
50.141,-87.43,
50.158,-87.28,
50.175,-87.15,
50.192,-87.02,
50.208,-86.92,
50.225,-86.83,
50.242,-86.74,
50.258,-86.68,
50.275,-86.62,
50.292,-86.57,
50.309,-86.54,
50.325,-86.53,
50.342,-86.51,
50.359,-86.51,
50.375,-86.52,
50.392,-86.55,
50.409,-86.60,
50.426,-86.65,
50.442,-86.73,
50.459,-86.82,
50.476,-86.92,
50.493,-87.03,
50.509,-87.16,
50.526,-87.27,
50.543,-87.42,
50.559,-87.56,
50.576,-87.72,
50.593,-87.89,
50.610,-88.07,
50.626,-88.25,
50.643,-88.45,
50.660,-88.65,
50.677,-88.85,
50.693,-89.05,
50.710,-89.26,
50.727,-89.47,
50.743,-89.68,
50.760,-89.90,
50.777,-90.12,
50.794,-90.34,
50.810,-90.57,
50.827,-90.80,
50.844,-91.01,
50.860,-91.23,
50.877,-91.44,
50.894,-91.64,
50.911,-91.85,
50.927,-92.05,
50.944,-92.23,
50.961,-92.42,
50.978,-92.59,
50.994,-92.75,
51.011,-92.91,
51.028,-93.07,
51.044,-93.23,
51.061,-93.35,
51.078,-93.49,
51.095,-93.60,
51.111,-93.71,
51.128,-93.81,
51.145,-93.89,
51.162,-93.96,
51.178,-94.03,
51.195,-94.06,
51.212,-94.09,
51.228,-94.11,
51.245,-94.12,
51.262,-94.10,
51.279,-94.09,
51.295,-94.06,
51.312,-94.02,
51.329,-93.94,
51.346,-93.87,
51.362,-93.79,
51.379,-93.71,
51.396,-93.60,
51.412,-93.50,
51.429,-93.37,
51.446,-93.23,
51.463,-93.08,
51.479,-92.93,
51.496,-92.76,
51.513,-92.59,
51.529,-92.40,
51.546,-92.21,
51.563,-92.02,
51.580,-91.82,
51.596,-91.62,
51.613,-91.40,
51.630,-91.19,
51.647,-90.98,
51.663,-90.76,
51.680,-90.54,
51.697,-90.31,
51.713,-90.11,
51.730,-89.88,
51.747,-89.66,
51.764,-89.44,
51.780,-89.23,
51.797,-89.02,
51.814,-88.81,
51.831,-88.62,
51.847,-88.43,
51.864,-88.24,
51.881,-88.07,
51.897,-87.90,
51.914,-87.74,
51.931,-87.58,
51.948,-87.44,
51.964,-87.31,
51.981,-87.19,
51.998,-87.08,
52.015,-86.99,
52.031,-86.91,
52.048,-86.83,
52.065,-86.77,
52.081,-86.72,
52.098,-86.68,
52.115,-86.65,
52.132,-86.65,
52.148,-86.65,
52.165,-86.65,
52.182,-86.68,
52.198,-86.71,
52.215,-86.76,
52.232,-86.81,
52.249,-86.90,
52.265,-87.00,
52.282,-87.09,
52.299,-87.21,
52.316,-87.32,
52.332,-87.45,
52.349,-87.59,
52.366,-87.73,
52.382,-87.89,
52.399,-88.06,
52.416,-88.24,
52.433,-88.43,
52.449,-88.61,
52.466,-88.80,
52.483,-89.01,
52.500,-89.20,
52.516,-89.41,
52.533,-89.62,
52.550,-89.83,
52.566,-90.03,
52.583,-90.24,
52.600,-90.46,
52.617,-90.67,
52.633,-90.88,
52.650,-91.08,
52.667,-91.28,
52.684,-91.50,
52.700,-91.70,
52.717,-91.89,
52.734,-92.07,
52.750,-92.25,
52.767,-92.41,
52.784,-92.58,
52.801,-92.74,
52.817,-92.90,
52.834,-93.05,
52.851,-93.18,
52.867,-93.31,
52.884,-93.43,
52.901,-93.53,
52.918,-93.64,
52.934,-93.72,
52.951,-93.80,
52.968,-93.86,
52.985,-93.90,
53.001,-93.94,
53.018,-93.95,
53.035,-93.98,
53.051,-93.99,
53.068,-93.99,
53.085,-93.97,
53.102,-93.95,
53.118,-93.88,
53.135,-93.83,
53.152,-93.74,
53.169,-93.66,
53.185,-93.56,
53.202,-93.45,
53.219,-93.34,
53.235,-93.22,
53.252,-93.08,
53.269,-92.94,
53.286,-92.78,
53.302,-92.61,
53.319,-92.46,
53.336,-92.28,
53.353,-91.90,
53.369,-91.72,
53.386,-91.53,
53.403,-91.32,
53.419,-91.10,
53.436,-90.89,
53.453,-90.68,
53.470,-90.47,
53.486,-90.27,
53.503,-90.04,
53.520,-89.82,
53.536,-89.61,
53.553,-89.41,
53.570,-89.21,
53.587,-89.00,
53.603,-88.81,
53.620,-88.61,
53.637,-88.43,
53.654,-88.26,
53.670,-88.09,
53.687,-87.93,
53.704,-87.77,
53.720,-87.62,
53.737,-87.48,
53.754,-87.36,
53.771,-87.25,
53.787,-87.13,
53.804,-87.04,
53.821,-86.96,
53.838,-86.88,
53.854,-86.82,
53.871,-86.77,
53.888,-86.75,
53.904,-86.74,
53.921,-86.72,
53.938,-86.73,
53.955,-86.75,
53.971,-86.77,
53.988,-86.82,
54.005,-86.87,
54.022,-86.94,
54.038,-87.01,
54.055,-87.10,
54.072,-87.20,
54.088,-87.31,
54.105,-87.43,
54.122,-87.54,
54.139,-87.69,
54.155,-87.83,
54.172,-87.99,
54.189,-88.16,
54.205,-88.34,
54.222,-88.52,
54.239,-88.70,
54.256,-88.89,
54.272,-89.09,
54.289,-89.28,
54.306,-89.48,
54.323,-89.68,
54.339,-89.89,
54.356,-90.09,
54.373,-90.30,
54.389,-90.51,
54.406,-90.72,
54.423,-90.93,
54.440,-91.13,
54.456,-91.34,
54.473,-91.53,
54.490,-91.71,
54.507,-91.89,
54.523,-92.07,
54.540,-92.24,
54.557,-92.40,
54.573,-92.56,
54.590,-92.72,
54.607,-92.88,
54.624,-93.03,
54.640,-93.16,
54.657,-93.28,
54.674,-93.39,
54.691,-93.48,
54.707,-93.57,
54.724,-93.64,
54.741,-93.70,
54.757,-93.77,
54.774,-93.80,
54.791,-93.82,
54.808,-93.84,
54.824,-93.84,
54.841,-93.84,
54.858,-93.83,
54.874,-93.80,
54.891,-93.76,
54.908,-93.70,
54.925,-93.64,
54.941,-93.57,
54.958,-93.47,
54.975,-93.38,
54.992,-93.27,
55.008,-93.15,
55.025,-93.04,
55.042,-92.90,
55.058,-92.75,
55.075,-92.61,
55.092,-92.45,
55.109,-92.29,
55.125,-92.11,
55.142,-91.93,
55.159,-91.75,
55.176,-91.57,
55.192,-91.37,
55.209,-91.18,
55.226,-90.96,
55.242,-90.76,
55.259,-90.56,
55.276,-90.36,
55.293,-90.14,
55.309,-89.95,
55.326,-89.74,
55.343,-89.52,
55.360,-89.32,
55.376,-89.14,
55.393,-88.95,
55.410,-88.75,
55.426,-88.56,
55.443,-88.38,
55.460,-88.21,
55.477,-88.04,
55.493,-87.88,
55.510,-87.74,
55.527,-87.61,
55.543,-87.49,
55.560,-87.37,
55.577,-87.27,
55.594,-87.18,
55.610,-87.10,
55.627,-87.02,
55.644,-86.96,
55.661,-86.91,
55.677,-86.88,
55.694,-86.84,
55.711,-86.83,
55.727,-86.83,
55.744,-86.83,
55.761,-86.85,
55.778,-86.88,
55.794,-86.93,
55.811,-86.98,
55.828,-87.06,
55.845,-87.14,
55.861,-87.22,
55.878,-87.31,
55.895,-87.42,
55.911,-87.54,
55.928,-87.67,
55.945,-87.81,
55.962,-87.96,
55.978,-88.10,
55.995,-88.27,
56.012,-88.44,
56.028,-88.62,
56.045,-88.80,
56.062,-88.99,
56.079,-89.18,
56.095,-89.37,
56.112,-89.57,
56.129,-89.78,
56.146,-89.98,
56.162,-90.18,
56.179,-90.39,
56.196,-90.59,
56.212,-90.80,
56.229,-90.99,
56.246,-91.18,
56.263,-91.39,
56.279,-91.57,
56.296,-91.77,
56.313,-91.95,
56.330,-92.11,
56.346,-92.29,
56.363,-92.45,
56.380,-92.61,
56.396,-92.75,
56.413,-92.89,
56.430,-93.02,
56.447,-93.15,
56.463,-93.26,
56.480,-93.37,
56.497,-93.46,
56.514,-93.54,
56.530,-93.61,
56.547,-93.67,
56.564,-93.71,
56.580,-93.75,
56.597,-93.76,
56.614,-93.77,
56.631,-93.79,
56.647,-93.79,
56.664,-93.78,
56.681,-93.75,
56.697,-93.69,
56.714,-93.65,
56.731,-93.58,
56.748,-93.49,
56.764,-93.40,
56.781,-93.29,
56.798,-93.18,
56.815,-93.06,
56.831,-92.94,
56.848,-92.80,
56.865,-92.67,
56.881,-92.51,
56.898,-92.34,
56.915,-92.18,
56.932,-92.02,
56.948,-91.84,
56.965,-91.66,
56.982,-91.47,
56.999,-91.28,
57.015,-91.10,
57.032,-90.91,
57.049,-90.70,
57.065,-90.50,
57.082,-90.30,
57.099,-90.10,
57.116,-89.88,
57.132,-89.69,
57.149,-89.50,
57.166,-89.31,
57.183,-89.13,
57.199,-88.95,
57.216,-88.78,
57.233,-88.61,
57.249,-88.44,
57.266,-88.28,
57.283,-88.13,
57.300,-87.97,
57.316,-87.82,
57.333,-87.69,
57.350,-87.56,
57.366,-87.45,
57.383,-87.36,
57.400,-87.27,
57.417,-87.20,
57.433,-87.13,
57.450,-87.08,
57.467,-87.04,
57.484,-87.00,
57.500,-86.98,
57.517,-86.96,
57.534,-86.96,
57.550,-86.96,
57.567,-86.98,
57.584,-87.01,
57.601,-87.06,
57.617,-87.12,
57.634,-87.18,
57.651,-87.27,
57.668,-87.37,
57.684,-87.47,
57.701,-87.59,
57.718,-87.70,
57.734,-87.84,
57.751,-87.98,
57.768,-88.13,
57.785,-88.28,
57.801,-88.43,
57.818,-88.61,
57.835,-88.79,
57.852,-88.97,
57.868,-89.16,
57.885,-89.34,
57.902,-89.53,
57.918,-89.72,
57.935,-89.92,
57.952,-90.10,
57.969,-90.29,
57.985,-90.49,
58.002,-90.69,
58.019,-90.89,
58.035,-91.08,
58.052,-91.26,
58.069,-91.43,
58.086,-91.61,
58.102,-91.78,
58.119,-91.95,
58.136,-92.11,
58.153,-92.28,
58.169,-92.43,
58.186,-92.59,
58.203,-92.73,
58.219,-92.86,
58.236,-92.98,
58.253,-93.10,
58.270,-93.21,
58.286,-93.29,
58.303,-93.38,
58.320,-93.45,
58.337,-93.52,
58.353,-93.58,
58.370,-93.62,
58.387,-93.64,
58.403,-93.65,
58.420,-93.66,
58.437,-93.65,
58.454,-93.65,
58.470,-93.63,
58.487,-93.59,
58.504,-93.55,
58.521,-93.49,
58.537,-93.40,
58.554,-93.33,
58.571,-93.25,
58.587,-93.16,
58.604,-93.05,
58.621,-92.92,
58.638,-92.80,
58.654,-92.67,
58.671,-92.52,
58.688,-92.36,
58.704,-92.21,
58.721,-92.04,
58.738,-91.88,
58.755,-91.69,
58.771,-91.50,
58.788,-91.32,
58.805,-91.13,
58.822,-90.94,
58.838,-90.75,
58.855,-90.57,
58.872,-90.37,
58.888,-90.17,
58.905,-89.97,
58.922,-89.78,
58.939,-89.59,
58.955,-89.41,
58.972,-89.23,
58.989,-89.05,
59.006,-88.88,
59.022,-88.71,
59.039,-88.55,
59.056,-88.38,
59.072,-88.23,
59.089,-88.07,
59.106,-87.94,
59.123,-87.81,
59.139,-87.68,
59.156,-87.57,
59.173,-87.46,
59.190,-87.37,
59.206,-87.29,
59.223,-87.23,
59.240,-87.16,
59.256,-87.10,
59.273,-87.06,
59.290,-87.03,
59.307,-87.02,
59.323,-87.01,
59.340,-87.02,
59.357,-87.03,
59.373,-87.06,
59.390,-87.09,
59.407,-87.15,
59.424,-87.21,
59.440,-87.28,
59.457,-87.37,
59.474,-87.46,
59.491,-87.58,
59.507,-87.68,
59.524,-87.80,
59.541,-87.94,
59.557,-88.08,
59.574,-88.22,
59.591,-88.37,
59.608,-88.53,
59.624,-88.70,
59.641,-88.87,
59.658,-89.05,
59.675,-89.24,
59.691,-89.42,
59.708,-89.61,
59.725,-89.81,
59.741,-89.99,
59.758,-90.18,
59.775,-90.36,
59.792,-90.55,
59.808,-90.74,
59.825,-90.93,
59.842,-91.12,
59.859,-91.30,
59.875,-91.49,
59.892,-91.66,
59.909,-91.84,
59.925,-92.01,
59.942,-92.17,
59.959,-92.34,
59.976,-92.47,
59.992,-92.62,
60.009,-92.75,
60.026,-92.88,
60.042,-93.00,
60.059,-93.10,
60.076,-93.20,
60.093,-93.28,
60.109,-93.36,
60.126,-93.44,
60.143,-93.49,
60.160,-93.53,
60.176,-93.57,
60.193,-93.59,
60.210,-93.59,
60.226,-93.61,
60.243,-93.61,
60.260,-93.61,
60.277,-93.58,
60.293,-93.53,
60.310,-93.48,
60.327,-93.40,
60.344,-93.33,
60.360,-93.26,
60.377,-93.16,
60.394,-93.07,
60.410,-92.97,
60.427,-92.85,
60.444,-92.72,
60.461,-92.58,
60.477,-92.44,
60.494,-92.29,
60.511,-92.14,
60.528,-91.97,
60.544,-91.62,
60.561,-91.44,
60.578,-91.24,
60.594,-91.06,
60.611,-90.87,
60.628,-90.68,
60.645,-90.49,
60.661,-90.31,
60.678,-90.12,
60.695,-89.94,
60.711,-89.76,
60.728,-89.57,
60.745,-89.40,
60.762,-89.22,
60.778,-89.05,
60.795,-88.89,
60.812,-88.73,
60.829,-88.56,
60.845,-88.40,
60.862,-88.24,
60.879,-88.11,
60.895,-87.97,
60.912,-87.86,
60.929,-87.74,
60.946,-87.63,
60.962,-87.54,
60.979,-87.46,
60.996,-87.38,
61.013,-87.31,
61.029,-87.26,
61.046,-87.23,
61.063,-87.18,
61.079,-87.16,
61.096,-87.16,
61.113,-87.17,
61.130,-87.18,
61.146,-87.20,
61.163,-87.23,
61.180,-87.27,
61.197,-87.33,
61.213,-87.39,
61.230,-87.47,
61.247,-87.55,
61.263,-87.64,
61.280,-87.75,
61.297,-87.87,
61.314,-87.97,
61.330,-88.11,
61.347,-88.25,
61.364,-88.40,
61.380,-88.54,
61.397,-88.69,
61.414,-88.87,
61.431,-89.03,
61.447,-89.19,
61.464,-89.37,
61.481,-89.55,
61.498,-89.72,
61.514,-89.90,
61.531,-90.08,
61.548,-90.27,
61.564,-90.45,
61.581,-90.62,
61.598,-90.81,
61.615,-90.99,
61.631,-91.16,
61.648,-91.32,
61.665,-91.50,
61.682,-91.66,
61.698,-91.84,
61.715,-92.00,
61.732,-92.17,
61.748,-92.32,
61.765,-92.45,
61.782,-92.59,
61.799,-92.71,
61.815,-92.84,
61.832,-92.94,
61.849,-93.04,
61.865,-93.12,
61.882,-93.20,
61.899,-93.28,
61.916,-93.33,
61.932,-93.39,
61.949,-93.42,
61.966,-93.46,
61.983,-93.48,
61.999,-93.49,
62.016,-93.48,
62.033,-93.47,
62.049,-93.45,
62.066,-93.41,
62.083,-93.37,
62.100,-93.32,
62.116,-93.27,
62.133,-93.20,
62.150,-93.10,
62.167,-93.01,
62.183,-92.91,
62.200,-92.81,
62.217,-92.69,
62.233,-92.55,
62.250,-92.43,
62.267,-92.27,
62.284,-92.13,
62.300,-91.97,
62.317,-91.80,
62.334,-91.65,
62.351,-91.48,
62.367,-91.32,
62.384,-91.14,
62.401,-90.96,
62.417,-90.77,
62.434,-90.59,
62.451,-90.40,
62.468,-90.23,
62.484,-90.05,
62.501,-89.86,
62.518,-89.69,
62.534,-89.51,
62.551,-89.33,
62.568,-89.16,
62.585,-89.00,
62.601,-88.83,
62.618,-88.67,
62.635,-88.51,
62.652,-88.37,
62.668,-88.23,
62.685,-88.09,
62.702,-87.96,
62.718,-87.84,
62.735,-87.74,
62.752,-87.64,
62.769,-87.55,
62.785,-87.47,
62.802,-87.40,
62.819,-87.34,
62.836,-87.28,
62.852,-87.25,
62.869,-87.23,
62.886,-87.21,
62.902,-87.21,
62.919,-87.20,
62.936,-87.22,
62.953,-87.23,
62.969,-87.27,
62.986,-87.32,
63.003,-87.38,
63.020,-87.45,
63.036,-87.54,
63.053,-87.63,
63.070,-87.73,
63.086,-87.83,
63.103,-87.94,
63.120,-88.06,
63.137,-88.20,
63.153,-88.34,
63.170,-88.48,
63.187,-88.62,
63.203,-88.79,
63.220,-88.95,
63.237,-89.12,
63.254,-89.29,
63.270,-89.44,
63.287,-89.62,
63.304,-89.80,
63.321,-89.98,
63.337,-90.15,
63.354,-90.33,
63.371,-90.52,
63.387,-90.69,
63.404,-90.87,
63.421,-91.05,
63.438,-91.22,
63.454,-91.39,
63.471,-91.56,
63.488,-91.73,
63.505,-91.90,
63.521,-92.05,
63.538,-92.19,
63.555,-92.34,
63.571,-92.47,
63.588,-92.60,
63.605,-92.71,
63.622,-92.82,
63.638,-92.92,
63.655,-93.01,
63.672,-93.10,
63.689,-93.17,
63.705,-93.24,
63.722,-93.30,
63.739,-93.34,
63.755,-93.38,
63.772,-93.40,
63.789,-93.41,
63.806,-93.40,
63.822,-93.39,
63.839,-93.38,
63.856,-93.36,
63.872,-93.32,
63.889,-93.26,
63.906,-93.21,
63.923,-93.13,
63.939,-93.05,
63.956,-92.98,
63.973,-92.89,
63.990,-92.80,
64.006,-92.70,
64.023,-92.58,
64.040,-92.46,
64.056,-92.32,
64.073,-92.18,
64.090,-92.03,
64.107,-91.88,
64.123,-91.72,
64.140,-91.56,
64.157,-91.40,
64.174,-91.23,
64.190,-91.05,
64.207,-90.87,
64.224,-90.69,
64.240,-90.51,
64.257,-90.34,
64.274,-90.15,
64.291,-89.96,
64.307,-89.79,
64.324,-89.62,
64.341,-89.44,
64.358,-89.27,
64.374,-89.11,
64.391,-88.94,
64.408,-88.77,
64.424,-88.63,
64.441,-88.49,
64.458,-88.34,
64.475,-88.21,
64.491,-88.09,
64.508,-87.97,
64.525,-87.87,
64.541,-87.76,
64.558,-87.66,
64.575,-87.58,
64.592,-87.51,
64.608,-87.43,
64.625,-87.40,
64.642,-87.36,
64.659,-87.32,
64.675,-87.30,
64.692,-87.29,
64.709,-87.28,
64.725,-87.29,
64.742,-87.30,
64.759,-87.33,
64.776,-87.38,
64.792,-87.42,
64.809,-87.47,
64.826,-87.56,
64.843,-87.63,
64.859,-87.72,
64.876,-87.83,
64.893,-87.94,
64.909,-88.05,
64.926,-88.15,
64.943,-88.29,
64.960,-88.43,
64.976,-88.57,
64.993,-88.72,
65.010,-88.87,
65.027,-89.04,
65.043,-89.21,
65.060,-89.37,
65.077,-89.53,
65.093,-89.70,
65.110,-89.88,
65.127,-90.06,
65.144,-90.23,
65.160,-90.41,
65.177,-90.59,
65.194,-90.77,
65.210,-90.94,
65.227,-91.12,
65.244,-91.29,
65.261,-91.46,
65.277,-91.62,
65.294,-91.77,
65.311,-91.92,
65.328,-92.07,
65.344,-92.22,
65.361,-92.35,
65.378,-92.49,
65.394,-92.61,
65.411,-92.70,
65.428,-92.82,
65.445,-92.91,
65.461,-93.00,
65.478,-93.08,
65.495,-93.16,
65.512,-93.22,
65.528,-93.26,
65.545,-93.31,
65.562,-93.32,
65.578,-93.33,
65.595,-93.36,
65.612,-93.36,
65.629,-93.35,
65.645,-93.34,
65.662,-93.32,
65.679,-93.26,
65.696,-93.22,
65.712,-93.15,
65.729,-93.08,
65.746,-93.00,
65.762,-92.93,
65.779,-92.82,
65.796,-92.72,
65.813,-92.62,
65.829,-92.50,
65.846,-92.36,
65.863,-92.24,
65.879,-92.09,
65.896,-91.94,
65.913,-91.79,
65.930,-91.62,
65.946,-91.46,
65.963,-91.30,
65.980,-91.13,
65.997,-90.97,
66.013,-90.78,
66.030,-90.61,
66.047,-90.43,
66.063,-90.26,
66.080,-90.08,
66.097,-89.90,
66.114,-89.73,
66.130,-89.56,
66.147,-89.37,
66.164,-89.22,
66.181,-89.06,
66.197,-88.91,
66.214,-88.76,
66.231,-88.61,
66.247,-88.47,
66.264,-88.34,
66.281,-88.21,
66.298,-88.09,
66.314,-87.98,
66.331,-87.88,
66.348,-87.79,
66.365,-87.72,
66.381,-87.65,
66.398,-87.58,
66.415,-87.52,
66.431,-87.48,
66.448,-87.44,
66.465,-87.43,
66.482,-87.40,
66.498,-87.39,
66.515,-87.39,
66.532,-87.39,
66.548,-87.41,
66.565,-87.45,
66.582,-87.48,
66.599,-87.55,
66.615,-87.60,
66.632,-87.67,
66.649,-87.75,
66.666,-87.84,
66.682,-87.93,
66.699,-88.04,
66.716,-88.15,
66.732,-88.29,
66.749,-88.41,
66.766,-88.54,
66.783,-88.68,
66.799,-88.82,
66.816,-88.97,
66.833,-89.13,
66.850,-89.30,
66.866,-89.44,
66.883,-89.62,
66.900,-89.79,
66.916,-89.96,
66.933,-90.13,
66.950,-90.31,
66.967,-90.48,
66.983,-90.66,
67.000,-90.84,
67.017,-91.01,
67.034,-91.18,
67.050,-91.35,
67.067,-91.50,
67.084,-91.65,
67.100,-91.81,
67.117,-91.96,
67.134,-92.10,
67.151,-92.23,
67.167,-92.35,
67.184,-92.49,
67.201,-92.59,
67.217,-92.69,
67.234,-92.78,
67.251,-92.87,
67.268,-92.94,
67.284,-93.01,
67.301,-93.07,
67.318,-93.13,
67.335,-93.16,
67.351,-93.20,
67.368,-93.22,
67.385,-93.23,
67.401,-93.23,
67.418,-93.22,
67.435,-93.21,
67.452,-93.19,
67.468,-93.15,
67.485,-93.11,
67.502,-93.06,
67.519,-93.00,
67.535,-92.93,
67.552,-92.85,
67.569,-92.76,
67.585,-92.66,
67.602,-92.55,
67.619,-92.44,
67.636,-92.33,
67.652,-92.20,
67.669,-92.07,
67.686,-91.92,
67.702,-91.78,
67.719,-91.48,
67.736,-91.31,
67.753,-91.16,
67.769,-90.99,
67.786,-90.82,
67.803,-90.65,
67.820,-90.48,
67.836,-90.32,
67.853,-90.15,
67.870,-89.98,
67.886,-89.81,
67.903,-89.64,
67.920,-89.47,
67.937,-89.31,
67.953,-89.16,
67.970,-89.01,
67.987,-88.86,
68.004,-88.72,
68.020,-88.58,
68.037,-88.44,
68.054,-88.31,
68.070,-88.19,
68.087,-88.08,
68.104,-87.98,
68.121,-87.89,
68.137,-87.81,
68.154,-87.74,
68.171,-87.66,
68.188,-87.60,
68.204,-87.54,
68.221,-87.51,
68.238,-87.47,
68.254,-87.45,
68.271,-87.44,
68.288,-87.45,
68.305,-87.46,
68.321,-87.47,
68.338,-87.49,
68.355,-87.53,
68.371,-87.59,
68.388,-87.64,
68.405,-87.71,
68.422,-87.79,
68.438,-87.86,
68.455,-87.94,
68.472,-88.04,
68.489,-88.15,
68.505,-88.27,
68.522,-88.39,
68.539,-88.52,
68.555,-88.66,
68.572,-88.79,
68.589,-88.94,
68.606,-89.08,
68.622,-89.24,
68.639,-89.40,
68.656,-89.56,
68.673,-89.72,
68.689,-89.89,
68.706,-90.05,
68.723,-90.23,
68.739,-90.39,
68.756,-90.57,
68.773,-90.74,
68.790,-90.91,
68.806,-91.06,
68.823,-91.22,
68.840,-91.38,
68.857,-91.53,
68.873,-91.68,
68.890,-91.82,
68.907,-91.96,
68.923,-92.09,
68.940,-92.23,
68.957,-92.34,
68.974,-92.47,
68.990,-92.57,
69.007,-92.67,
69.024,-92.76,
69.040,-92.84,
69.057,-92.91,
69.074,-92.98,
69.091,-93.03,
69.107,-93.09,
69.124,-93.11,
69.141,-93.14,
69.158,-93.16,
69.174,-93.17,
69.191,-93.18,
69.208,-93.18,
69.224,-93.17,
69.241,-93.15,
69.258,-93.11,
69.275,-93.05,
69.291,-92.99,
69.308,-92.93,
69.325,-92.85,
69.342,-92.77,
69.358,-92.68,
69.375,-92.57,
69.392,-92.47,
69.408,-92.36,
69.425,-92.24,
69.442,-92.11,
69.459,-91.97,
69.475,-91.84,
69.492,-91.69,
69.509,-91.54,
69.526,-91.40,
69.542,-91.24,
69.559,-91.08,
69.576,-90.91,
69.592,-90.74,
69.609,-90.59,
69.626,-90.41,
69.643,-90.25,
69.659,-90.09,
69.676,-89.92,
69.693,-89.75,
69.709,-89.60,
69.726,-89.44,
69.743,-89.29,
69.760,-89.13,
69.776,-89.00,
69.793,-88.85,
69.810,-88.71,
69.827,-88.57,
69.843,-88.44,
69.860,-88.33,
69.877,-88.22,
69.893,-88.11,
69.910,-88.01,
69.927,-87.92,
69.944,-87.84,
69.960,-87.76,
69.977,-87.69,
69.994,-87.64,
70.011,-87.60,
70.027,-87.56,
70.044,-87.53,
70.061,-87.52,
70.077,-87.52,
70.094,-87.53,
70.111,-87.55,
70.128,-87.55,
70.144,-87.58,
70.161,-87.63,
